"file_id","source_page","row_index","source_row_label","column_index","column_x","source_column_label","value_raw"
"SRC253","77","3","March31,2024","3","464","ClassD Shares","0.0987"
"SRC253","77","3","March31,2024","4","528","ClassI Shares","0.1035"
"SRC253","77","4","April30,2024","1","338","ClassT Shares","0.0874"
"SRC253","77","4","April30,2024","2","401","ClassS Shares","0.0873"
"SRC253","77","4","April30,2024","3","464","ClassD Shares","0.0988"
"SRC253","77","4","April30,2024","4","528","ClassI Shares","0.1035"
"SRC253","77","5","May31,2024","1","338","ClassT Shares","0.0869"
"SRC253","77","5","May31,2024","2","401","ClassS Shares","0.0869"
"SRC253","77","5","May31,2024","3","464","ClassD Shares","0.0987"
"SRC253","77","5","May31,2024","4","528","ClassI Shares","0.1035"
"SRC253","77","6","June30,2024","1","338","ClassT Shares","0.0876"
"SRC253","77","6","June30,2024","2","401","ClassS Shares","0.0875"
"SRC253","77","6","June30,2024","3","464","ClassD Shares","0.0989"
"SRC253","77","6","June30,2024","4","528","ClassI Shares","0.1035"
"SRC253","77","7","July31,2024","1","338","ClassT Shares","0.0872"
"SRC253","77","7","July31,2024","2","401","ClassS Shares","0.0872"
"SRC253","77","7","July31,2024","3","464","ClassD Shares","0.0988"
"SRC253","77","7","July31,2024","4","528","ClassI Shares","0.1035"
"SRC253","77","8","August31,2024","1","338","ClassT Shares","0.0873"
"SRC253","77","8","August31,2024","2","401","ClassS Shares","0.0872"
"SRC253","77","8","August31,2024","3","464","ClassD Shares","0.0988"
"SRC253","77","8","August31,2024","4","528","ClassI Shares","0.1035"
"SRC253","77","9","September30,2024","1","338","ClassT Shares","0.0880"
"SRC253","77","9","September30,2024","2","401","ClassS Shares","0.0879"
"SRC253","77","9","September30,2024","3","464","ClassD Shares","0.0990"
"SRC253","77","9","September30,2024","4","528","ClassI Shares","0.1035"
"SRC253","77","10","October31,2024","1","338","ClassT Shares","0.0876"
"SRC253","77","10","October31,2024","2","401","ClassS Shares","0.0876"
"SRC253","77","10","October31,2024","3","464","ClassD Shares","0.0989"
"SRC253","77","10","October31,2024","4","528","ClassI Shares","0.1035"
"SRC253","77","11","November30,2024","1","338","ClassT Shares","0.0882"
"SRC253","77","11","November30,2024","2","401","ClassS Shares","0.0882"
"SRC253","77","11","November30,2024","3","464","ClassD Shares","0.0991"
"SRC253","77","11","November30,2024","4","528","ClassI Shares","0.1035"
"SRC253","77","12","December31,2024","1","338","ClassT Shares","0.0878"
"SRC253","77","12","December31,2024","2","401","ClassS Shares","0.0878"
"SRC253","77","12","December31,2024","3","464","ClassD Shares","0.0990"
"SRC253","77","12","December31,2024","4","528","ClassI Shares","0.1035"
"SRC253","77","13","Total $","1","338","ClassT Shares","1.0497"
"SRC253","77","13","Total $","2","401","ClassS Shares","1.0491"
"SRC253","77","13","Total $","3","464","ClassD Shares","1.1864"
"SRC253","77","13","Total $","4","528","ClassI Shares","1.2420"
"SRC253","77","14","Payableincash $ 339,007 69 % $","1","338","December31,2023 Amount","367,954"
"SRC253","77","14","Payableincash $ 339,007 69 % $","2","401","%","66"
"SRC253","77","14","Payableincash $ 339,007 69 % $","3","464","December31,2022 Amount","343,184"
"SRC253","77","14","Payableincash $ 339,007 69 % $","4","528","%","62"
