"file_id","source_page","row_index","source_row_label","column_index","column_x","source_column_label","value_raw"
"SRC608","19","1","spouse) of more than","1","255","Income","$200,000"
"SRC608","19","2","his or her spouse of","2","306","(exclusive of","$300,000"
"SRC608","19","3","total assets in excess","1","255","Income","$5,000,000"
"SRC608","27","1","investor"" within the meaning of Section 3(42) of","2","482","","29"
"SRC608","27","2","Subtitle B, Title I of ERISA, any plan to which Section","1","412","","4975"
"SRC608","27","3","which is subject to the provisions of Part","1","412","","4,"
"SRC608","27","4","the entity and is, therefore, subject to the provisions","2","482","","4,"
